"Unique Identifier: ","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.B00004.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.B00004.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.B50001.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.B50001.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G2211.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G2211.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G2211A2.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G2211A2.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G311A2.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G311A2.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G313A4.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G313A4.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G326.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G326.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G333.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G333.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G334.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G334.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G335.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G335.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G3361T3.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G3361T3.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G337.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.G337.S","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.GMF.N","G17/IP_MAJOR_INDUSTRY_GROUPS/IP.GMF.S"
"Time Period","IP.B00004.N","IP.B00004.S","IP.B50001.N","IP.B50001.S","IP.G2211.N","IP.G2211.S","IP.G2211A2.N","IP.G2211A2.S","IP.G311A2.N","IP.G311A2.S","IP.G313A4.N","IP.G313A4.S","IP.G326.N","IP.G326.S","IP.G333.N","IP.G333.S","IP.G334.N","IP.G334.S","IP.G335.N","IP.G335.S","IP.G3361T3.N","IP.G3361T3.S","IP.G337.N","IP.G337.S","IP.GMF.N","IP.GMF.S"
2007-04,107.0853,107.7350,100.1123,101.6334,88.5898,100.8256,89.6843,100.8569,96.4112,98.5955,159.9159,155.6434,108.6406,108.2982,116.6788,112.3364,61.9563,64.8973,119.1732,119.1825,90.8022,90.9658,129.8744,133.8861,104.8596,105.3577
2007-05,107.8655,107.7147,101.0513,101.7306,94.3491,101.6510,90.9207,101.0523,97.4531,98.1118,155.1713,155.0336,108.9296,108.2406,115.3149,112.9867,63.2615,64.7070,119.2699,119.0097,90.6892,90.2516,132.2620,134.2928,105.6919,105.3756
2007-06,110.8948,108.1181,104.1135,101.7893,105.8845,99.6663,99.7503,99.1977,101.4543,98.6942,161.6715,156.4221,110.2705,108.6733,116.7847,113.1980,66.2290,63.9806,121.2349,120.3002,97.4752,91.7515,140.1867,133.7853,108.5201,105.8434
2007-07,105.9664,108.1020,100.9330,101.6672,113.4521,98.3603,106.3227,98.1024,98.2901,98.9258,155.6622,153.2216,106.0446,108.1367,110.4282,113.7389,62.4113,64.1541,117.6498,120.5304,66.4412,89.3447,133.0986,133.6639,103.3195,105.9225
2007-08,109.6200,107.7787,104.2358,101.8630,120.1062,102.7883,112.7922,102.7668,100.8137,97.3277,153.6842,150.4044,107.8750,107.3268,111.3757,112.6972,64.2701,64.7321,118.7361,118.9891,94.4370,89.5223,141.2583,135.4351,107.2285,105.6772
2007-09,110.5191,108.0589,103.7069,102.0894,106.8995,103.3534,100.3374,102.8215,100.7245,97.8128,152.7994,150.5420,109.4240,108.4672,115.9803,115.8983,70.0947,65.6622,120.1847,119.5754,90.4998,85.3362,138.8490,135.4337,108.3016,106.0198
2007-10,109.5526,107.8912,102.1441,101.8015,96.0929,103.2579,91.8884,101.5733,100.2525,96.7169,153.6311,149.9707,107.7825,107.5250,113.9278,115.1940,66.8357,67.0052,118.8535,117.5880,94.7720,84.4206,132.8033,135.1129,107.4368,105.8942
2007-11,108.4882,108.4125,101.5875,102.3446,92.5622,102.3388,92.7412,101.6377,97.5987,96.8201,146.6174,149.0788,107.1692,107.1438,112.8410,115.4859,70.2003,68.6728,118.8499,118.3681,85.7399,85.0483,135.4112,135.4910,106.3943,106.4614
2007-12,106.8904,108.5636,101.6587,102.3803,100.0370,99.9622,105.4420,99.6324,93.6384,96.7463,137.9007,147.9018,105.6214,105.9719,109.8829,115.3732,73.5389,70.0984,120.0671,119.4204,74.2611,85.1452,137.4150,133.6781,104.8218,106.6125
2008-01,105.2296,108.3251,100.9807,102.2448,105.2801,101.2095,113.4467,100.9145,93.0512,96.3814,139.0680,144.3810,102.5952,104.0493,113.2688,115.6314,67.1541,70.5669,118.8781,120.4589,78.0485,82.3522,123.7169,130.7858,103.4976,106.3605
2008-02,105.5643,107.5586,100.7289,101.8438,99.6244,102.1623,106.8984,102.3437,93.7571,95.9269,139.3852,143.6036,102.1485,103.1527,113.8674,113.7298,67.3779,71.8930,117.6822,118.3517,86.1192,82.4972,127.3757,128.8307,103.9223,105.5496
2008-03,106.7522,107.1201,101.0713,101.5336,94.2509,101.3994,99.2054,101.5272,93.9844,95.8673,142.3442,143.0486,101.5898,101.7383,119.7306,115.5696,74.8369,72.9043,120.1993,119.0751,78.2642,77.3119,126.0711,128.6143,105.2138,105.1411
2008-04,105.9073,106.0809,99.7489,100.8785,89.4405,101.6978,89.8473,101.5610,95.0654,95.9242,143.6850,140.3410,101.0866,100.5509,117.0760,112.2233,69.7082,73.1725,118.7946,117.9380,75.5018,73.5103,123.8097,128.1245,104.1464,104.1184
2008-05,105.3031,105.4320,99.4369,100.2674,93.0969,100.1130,90.0774,100.3459,95.1054,95.7071,139.8873,140.0338,100.1866,99.7370,113.8184,111.7882,71.5871,73.2315,117.3026,117.2430,71.4397,72.6238,124.4245,126.6515,103.5888,103.5516
2008-06,107.3538,104.7179,102.1413,100.0335,108.6912,102.0960,102.6195,101.8088,96.7700,94.4700,142.7308,137.8529,101.8557,100.1948,114.9727,111.4728,76.4137,73.2178,118.2493,117.2708,79.2166,74.7803,132.4103,125.6610,105.3840,102.8599
2008-07,102.2781,103.7161,99.5345,99.6760,116.3933,100.7350,109.4204,100.4311,94.1570,94.8492,138.2691,135.8153,97.6881,99.3987,107.2091,110.3655,70.8089,71.9805,112.9423,115.6344,56.3050,73.0298,122.5532,122.6010,99.9602,101.8548
2008-08,104.1513,102.3990,100.2558,98.1111,112.9534,96.9207,106.2819,96.7916,97.4766,94.2347,138.6905,135.3267,98.1438,97.5666,110.5271,112.0093,70.9476,71.1936,113.6629,113.9406,70.2531,66.2010,126.1500,120.8313,101.9892,100.5497
2008-09,101.0497,98.8605,95.1332,93.7895,102.5060,99.2749,96.5447,98.6981,97.3736,94.8117,132.9678,131.3000,96.6739,95.9116,109.2717,109.1972,74.3444,69.8180,110.8835,110.5761,70.8166,66.3278,120.5196,117.1501,98.9776,96.9448
2008-10,99.7196,98.2129,94.8887,94.7219,92.4729,99.5768,89.8755,99.3924,98.6863,95.3190,131.2678,127.8356,93.5191,93.1690,106.4456,107.6750,68.1395,67.6966,109.7417,109.0361,72.6017,63.7218,113.8805,115.4929,97.7928,96.3950
2008-11,95.9264,95.7560,92.7906,93.4715,91.1480,101.1178,92.6256,100.7515,96.1422,95.1597,119.7698,121.2199,90.7644,90.5855,102.4611,104.5186,66.2284,64.7812,106.6708,105.9570,60.8271,61.0688,110.6937,110.1087,93.9877,93.9577
2008-12,91.4932,92.5493,90.6963,90.8357,100.9709,100.5252,108.0176,100.2947,90.3412,93.2594,106.1627,113.4696,85.9464,86.1436,94.8758,99.3434,65.2642,62.3551,102.6548,102.1805,51.1699,57.1386,107.4697,104.2230,89.5599,90.7372
2009-01,87.2808,89.5471,88.1261,88.5700,104.8787,100.2550,115.3515,100.2058,90.6025,93.6573,109.9540,113.3195,83.7217,84.6082,93.6198,95.4332,58.4775,61.0425,98.1293,99.0564,37.3948,39.7372,92.0699,97.2244,85.7081,87.7610
2009-02,87.9532,89.4472,87.3519,88.0310,95.6559,97.7366,103.0920,97.3509,93.1846,94.9420,104.8957,107.9406,82.1270,82.5814,94.2592,93.5861,58.3461,61.3817,94.6531,95.0659,46.7833,45.1239,93.1583,94.1467,86.6084,87.7622
2009-03,87.8326,87.8093,86.4204,86.6528,91.5456,98.9617,96.5375,98.6362,93.7585,94.3864,105.3588,105.7240,80.1742,79.9967,92.8745,88.6657,62.1024,61.6642,92.7206,91.2603,48.4152,46.0594,89.0326,90.6607,86.6481,86.2344
2009-04,86.1459,87.1679,84.0684,85.9344,86.1159,98.0808,86.9999,98.1807,91.5535,94.1324,107.3225,105.7205,78.9987,79.3104,88.5062,85.7850,59.1595,61.7935,88.6753,89.4011,46.0437,46.5216,85.9801,89.6617,84.8006,85.6368
2009-05,86.3805,86.2363,84.2465,85.0665,89.8994,97.2189,86.4167,96.8309,94.6643,94.9863,104.1303,103.6407,79.5339,78.9625,86.0357,83.6306,60.9542,62.1324,88.4116,87.8470,41.2286,41.5599,86.3371,87.5272,85.0096,84.7110
2009-06,88.0174,85.9699,86.4021,84.7459,102.1971,95.8448,96.0944,96.0069,96.6852,94.4257,108.3862,104.7126,80.6391,79.2566,84.0223,81.0798,64.1652,62.0517,87.7215,86.9062,42.3833,40.1785,91.5154,86.4636,86.3770,84.4343
2009-07,86.3800,87.2687,85.8080,85.7027,109.7022,94.2843,102.6101,94.6996,93.1577,93.7276,103.3260,101.3416,78.0854,79.6546,79.6545,81.3295,61.8376,62.7237,85.0937,87.0767,41.7552,52.5574,87.6558,86.4242,84.5348,85.8216
2009-08,89.8917,88.2309,88.8320,86.6426,111.6609,95.4615,104.4211,95.7357,97.4854,94.5633,106.3378,103.7974,81.7984,80.8540,81.9670,82.8953,62.6082,62.8229,88.1821,87.9880,58.2464,54.7065,89.7891,85.4417,88.1740,86.8203
2009-09,90.3995,89.1568,88.0927,87.4063,99.6506,96.6016,93.6745,96.8079,96.5038,94.5126,103.4438,103.5439,82.2041,82.2733,81.5482,82.5975,66.8406,63.5432,87.9213,88.9902,64.4210,60.9913,86.7784,85.3843,88.8417,87.7576
2009-10,90.7808,89.2636,87.7851,87.6419,90.1843,97.8356,88.0479,98.9619,98.3199,94.9352,110.2634,107.6781,83.4211,82.8408,83.2934,84.4208,64.3708,63.7883,89.5421,88.4730,68.3260,60.6397,83.4906,85.1229,89.2884,87.8323
2009-11,90.3977,90.1922,87.4410,88.0221,87.4579,97.1730,88.1245,95.9971,96.1338,95.0571,110.2727,111.1777,84.3268,84.2403,81.7193,83.7283,65.6201,64.5905,89.2333,88.3809,63.1149,62.6066,85.1480,85.1936,88.8819,88.7957
2009-12,88.9718,90.1418,88.2214,88.3793,101.7585,101.2533,109.2273,101.1836,92.0438,94.7672,105.8165,110.9111,84.9589,85.4105,82.4780,86.8262,67.9394,64.8870,87.2798,87.1180,55.9463,63.3767,87.5702,85.2746,87.4320,88.7374
2010-01,88.9126,91.0661,89.0937,89.3426,107.0166,101.8587,117.4737,101.6973,92.1589,94.9423,108.6390,111.3861,85.7200,86.6971,86.6618,88.3899,64.1056,66.4270,89.9301,90.9522,61.3217,64.4182,79.8281,84.7289,87.8004,89.7715
2010-02,89.6691,91.0289,89.1508,89.6779,101.1259,103.4034,109.1060,103.1997,92.8753,94.5134,109.7623,112.5081,87.0844,87.6822,89.3191,88.3333,63.7905,68.0083,89.6583,90.1307,65.0250,62.2667,83.8991,84.7821,88.7770,89.8215
2010-03,92.4625,92.1506,90.2076,90.2928,92.4681,100.2524,96.8805,99.7198,94.1021,94.6228,112.6461,113.3121,88.4495,88.5080,93.9817,89.5270,70.9700,69.6652,93.0703,91.8245,68.1055,63.9419,83.8357,85.6252,91.7006,91.0021
2010-04,92.5585,92.8795,89.2127,90.5991,85.3856,97.6037,84.9776,96.6349,92.1986,93.9186,115.2577,113.9789,90.6464,90.2291,97.1279,92.9043,67.8417,70.7516,93.7509,93.1681,64.1923,63.8429,82.8835,86.1442,91.6939,91.8003
2010-05,94.2430,94.0452,90.9640,91.8230,93.0063,100.9754,89.4931,100.6883,94.9129,95.1248,116.5505,115.6901,91.1095,90.4295,98.2914,95.5251,69.7838,71.4500,92.9321,92.5011,69.4957,69.0966,86.2025,87.3967,93.3451,92.9906
2010-06,96.3186,93.9877,93.7302,91.9928,109.4575,103.0903,102.9199,102.6968,96.9663,94.5017,117.6039,114.4198,90.5585,89.1688,100.6126,96.6481,74.3448,71.6008,93.5394,93.0698,72.7558,68.5732,92.8814,88.0095,95.1562,92.9321
2010-07,93.0065,94.4720,92.1634,92.3421,119.1656,102.1964,111.4497,101.8109,93.1458,94.0696,116.8250,115.7032,87.4778,89.1776,94.1187,97.0111,71.5200,72.6908,90.8457,93.1210,57.9074,73.1780,89.5153,88.1425,91.5596,93.4430
2010-08,96.1488,94.5937,94.7719,92.6805,119.2280,102.3825,111.5623,102.1023,97.7348,95.2400,117.4594,115.1987,90.2514,89.4514,96.3270,97.6620,72.7050,72.9181,94.1042,94.2349,74.2054,70.1245,91.4604,87.3021,94.8720,93.6275
2010-09,96.0271,94.6764,93.6674,92.9537,105.2451,102.4113,98.8352,102.1367,96.7550,95.0763,114.9306,114.3064,89.4968,88.8838,97.4870,98.2526,77.3936,73.2250,92.7386,93.5580,74.8218,71.1676,89.2988,87.7074,94.9607,93.7421
2010-10,96.1177,94.7236,92.7705,92.6903,90.9133,99.1440,87.7291,98.7561,99.0907,95.7159,114.8549,112.8592,89.4626,88.9964,98.9737,100.1203,73.9101,73.5242,96.5343,95.2109,80.3118,71.8161,85.3406,87.5533,95.1248,93.7752
2010-11,94.5836,94.8557,91.8663,92.7709,89.8938,99.9979,91.4364,99.9673,95.3292,94.5811,111.4648,112.1871,89.2361,89.2311,98.9810,101.6265,74.8364,74.5591,97.1613,95.9970,68.3468,69.2953,88.7052,88.7859,93.5221,93.9046
2010-12,93.7515,95.3202,93.2458,93.6787,104.9158,104.5057,112.8056,105.2590,91.8922,94.8553,109.7731,114.2177,88.5389,89.5769,98.3276,104.2092,79.4230,75.8046,96.1836,96.6806,60.0591,68.8274,91.1276,88.8002,92.6866,94.3885
2011-01,93.1481,95.3653,93.1376,93.4814,108.0271,102.8979,117.9343,103.0952,91.9552,94.6295,107.9728,111.1337,88.4117,89.5884,103.9586,105.8539,73.9769,76.3748,96.0111,97.0081,67.8081,70.1725,82.8677,88.5758,92.4258,94.4812
2011-02,94.0022,95.5349,92.3621,93.1102,99.1943,101.4476,105.8670,101.2700,92.5757,94.1114,112.4192,114.9445,88.5918,89.2109,106.8968,105.7417,72.1011,76.8703,96.9057,97.5330,76.2480,73.7902,88.7076,89.6639,93.4367,94.6810
2011-03,96.5089,96.1305,93.9853,94.0788,93.5782,101.2370,97.6831,100.9962,94.0209,94.3265,111.9823,112.4575,88.8999,88.7771,110.5802,105.3644,78.8771,76.7851,99.7458,98.4702,80.7504,76.4730,88.8316,90.5496,96.0726,95.3244
2011-04,95.1327,95.6164,92.1985,93.7749,88.3543,100.9181,88.0082,100.5692,93.5110,95.2704,115.7244,113.8709,89.6259,89.3598,109.3871,105.1638,73.7668,76.7069,97.4863,97.2200,69.5277,70.1350,86.0184,89.7670,94.5132,94.7934
2011-05,95.6850,95.5968,92.9216,93.8880,92.0357,99.7878,88.7352,100.0316,94.3959,94.6736,114.1936,113.6921,90.2322,89.5074,108.7931,105.8929,74.8028,76.9061,97.2460,96.9918,71.0691,71.2859,89.4414,90.3686,95.0272,94.7881
2011-06,98.0099,95.7233,95.7551,94.1720,107.6548,101.4519,101.3837,101.1821,96.9888,94.3840,116.3814,113.0151,90.6205,89.2665,111.0153,106.3769,79.6576,76.5111,97.8154,97.3670,74.7950,71.3130,95.8211,90.0486,97.1372,94.9349
2011-07,95.1556,96.2966,94.7363,94.6360,120.7043,103.1864,113.2128,102.9007,93.6472,94.8970,112.9265,111.3406,88.5015,90.0678,104.1191,107.5442,75.7859,77.2603,93.8519,96.4128,59.3134,73.3508,91.3124,90.2034,93.9789,95.4946
2011-08,98.2015,96.7709,97.2118,95.2749,119.3013,102.9524,112.0655,102.7950,96.9226,94.7493,111.6678,109.6020,91.3036,90.6021,106.7791,108.1819,77.8949,78.3544,97.2820,97.5089,79.6258,75.5292,95.8689,91.3413,97.0910,95.9868
2011-09,98.5824,97.0115,96.1131,95.1961,103.8157,101.0887,98.0976,100.9928,96.0754,94.1408,110.0812,109.4833,91.6254,91.0309,108.2454,108.8464,83.3493,78.5643,97.9247,98.1203,79.0058,75.6320,92.9325,90.6061,97.6713,96.2364
2011-10,98.7973,97.5264,95.9307,95.8568,91.0736,99.4729,88.9858,99.6827,98.3957,95.1512,110.9076,108.7442,92.4477,91.8727,108.6898,109.8804,78.5080,78.3005,101.6485,100.0048,88.8536,79.4416,87.5483,90.3644,97.9941,96.7654
2011-11,97.0705,97.3319,95.2281,95.8485,90.0318,99.6056,92.3775,98.9361,95.1380,94.4318,107.5169,108.4690,91.3938,91.4150,108.5799,111.1161,78.8735,78.8527,99.3693,98.0438,76.5856,77.6546,88.6868,88.8313,96.2055,96.5632
2011-12,96.5942,97.9840,96.0947,96.3571,98.5557,98.2805,105.7794,97.6784,91.3734,94.2345,104.4392,109.4601,91.4666,92.4220,108.2725,115.3540,83.6569,79.7645,97.3499,97.9559,70.9057,79.7104,91.7362,89.4527,95.7044,97.2084
2012-01,96.4722,98.8072,96.4871,96.9318,100.8572,96.0074,110.2292,95.0395,91.9312,94.5597,105.8417,109.4941,91.8098,93.0092,114.5365,116.2252,77.7455,80.8902,97.9582,99.1255,79.6079,83.7854,86.9314,93.1050,95.9211,98.0951
2012-02,97.8774,99.2244,96.6850,97.2435,94.7627,96.5999,101.8597,95.7108,92.7259,94.3601,107.8483,110.3650,93.4392,94.3950,118.2615,116.4805,78.7389,81.9367,99.2625,99.7639,86.2531,82.9372,92.9485,93.6512,97.4739,98.5224
2012-03,99.2250,98.6960,96.7943,96.7400,90.2990,97.3787,92.0263,94.3750,93.0435,93.3462,107.7474,107.9962,93.5852,93.4305,124.0516,118.1056,84.3633,81.9164,101.2884,100.0529,87.8755,82.4738,92.1346,93.7507,98.9139,98.0069
2012-04,98.7135,99.1737,95.9609,97.4359,86.8094,99.2484,86.1510,97.7460,92.2539,93.9540,109.9430,108.3378,94.3850,94.2423,122.8352,118.9748,80.3921,82.7973,100.6381,100.6198,83.9950,83.8420,90.3287,94.4149,98.2522,98.5366
2012-05,98.9668,98.8664,96.7569,97.6609,95.7343,103.6003,91.3542,101.9612,94.0641,94.4296,106.3419,106.4578,94.3055,93.5420,121.5379,118.9745,80.9433,83.0739,101.2723,100.9984,83.3953,82.6774,93.8731,94.9273,98.5097,98.2793
2012-06,101.4268,99.1338,99.2339,97.6663,106.1932,100.1279,99.6795,99.7729,97.2620,94.6562,112.0733,109.1524,95.5855,94.3367,125.8468,120.7201,87.3415,84.3219,100.4834,100.1278,88.9364,83.8076,100.2951,94.2230,100.8381,98.6278
2012-07,97.5653,98.9193,97.7798,97.8713,119.8171,102.1539,111.6088,101.5695,94.1181,95.5205,108.3239,107.3302,94.1510,95.6146,112.5042,116.9730,83.3012,84.7080,97.3161,100.1484,68.2616,83.2791,96.5899,95.3943,96.7375,98.4571
2012-08,100.3664,98.7669,99.4366,97.4525,116.3192,100.6862,108.4356,100.4155,97.9660,95.4970,109.0800,107.4095,95.4289,94.9089,116.1900,116.8664,83.8219,84.2625,99.2938,99.6182,86.2973,81.5091,100.6738,95.7405,99.5811,98.3137
2012-09,100.2536,98.5358,98.4085,97.3810,101.5759,98.5011,95.3930,98.7039,99.0340,96.5622,109.5955,108.1478,95.0412,94.2767,116.2378,116.5343,88.5201,84.0353,100.4342,100.6161,83.8355,80.4040,97.7094,95.2965,99.7050,98.1136
2012-10,99.4438,98.3774,97.5992,97.7193,91.0619,99.4368,88.8972,100.5133,97.6043,94.6841,110.0869,108.7162,94.8058,94.4945,111.5509,113.5529,84.2894,84.6454,100.8911,99.5380,91.0223,81.5722,91.7120,95.1621,99.0096,97.9828
2012-11,98.6067,98.9519,97.4635,98.0777,89.6923,99.1930,92.8549,99.5061,96.1786,95.8136,105.6754,106.3852,95.2665,95.1744,110.2704,113.3018,84.7236,85.2108,102.2546,100.8337,82.8418,83.8754,95.0045,94.8998,98.1199,98.5509
2012-12,98.1459,99.6106,97.8847,98.3101,97.0764,97.2650,103.5323,96.7081,93.2929,96.0913,103.4917,106.2569,95.9831,96.3617,106.8796,113.9932,89.4057,85.7881,99.8333,99.4835,74.6736,86.8321,97.7599,95.3956,97.6644,99.2403
2013-01,97.1233,99.4046,97.9682,98.3342,103.5174,98.3335,113.6169,98.0983,93.4402,96.2382,104.8768,108.8789,95.1155,96.3034,110.2303,112.3361,83.5936,85.2799,97.9958,99.3034,80.3233,84.5637,87.8457,94.1695,96.9195,99.0467
2013-02,98.4977,99.8001,98.2409,98.7941,97.0063,98.5219,104.9588,98.6773,95.5904,97.1834,107.4629,110.1935,94.6679,95.5834,114.7123,113.0434,81.7495,85.1703,99.4799,99.9684,89.9866,86.2965,95.6009,96.1284,98.4932,99.4999
2013-03,99.7271,99.6926,98.8998,99.1921,94.7513,102.1471,101.2068,102.6925,95.0961,96.1957,110.4418,110.9151,96.1269,96.2016,118.6570,113.8062,86.7991,85.0496,99.8680,99.3617,91.5539,87.8411,95.3591,96.4803,99.8073,99.4239
2013-04,99.5592,99.4013,97.9563,99.1065,88.5636,101.6494,89.2832,102.3416,95.1774,95.8107,111.7606,110.0323,96.7615,96.2908,116.4396,111.9113,83.8127,85.5796,99.7905,99.2439,89.8230,87.2297,93.2117,96.9333,99.4749,99.1189
2013-05,99.7704,99.6973,98.1988,99.1839,92.5280,99.8720,89.3331,100.1590,95.5722,96.1723,110.6555,111.3763,96.5685,96.1225,112.8573,110.5881,84.9090,86.1938,99.3158,99.4743,88.6847,87.8470,95.4290,96.4041,99.5804,99.3881
2013-06,102.2469,99.9426,100.9231,99.3897,104.8708,98.7761,99.1089,99.0725,99.9161,97.3567,115.4498,112.3838,97.2210,95.7165,115.6667,110.8408,88.3922,86.0676,100.2888,99.7584,94.9891,89.5653,104.1410,98.0329,101.8807,99.6551
2013-07,97.8616,99.1551,99.0546,99.0814,115.4881,98.5833,108.6244,98.9880,94.9805,96.2287,112.8022,111.9910,93.8725,95.4718,105.0310,108.8282,85.2951,86.4690,97.1907,99.8792,69.2592,84.0474,95.8004,94.7038,97.1514,98.7947
2013-08,101.7300,99.9992,101.7358,99.6543,113.4122,98.2616,106.7201,98.7398,99.3204,96.6535,115.0347,113.1413,95.3641,94.7283,110.5248,111.2299,86.8355,87.1595,99.9842,100.1204,94.4900,89.7311,100.4061,95.4745,101.0031,99.6198
2013-09,101.5480,100.0525,101.1332,100.1610,103.5199,99.6731,97.7893,99.9909,98.9726,96.2278,114.6710,113.2654,95.9011,95.2822,110.9671,111.5571,90.4242,87.5331,99.7589,99.8842,95.0310,91.5528,95.9796,94.0890,101.0058,99.6440
2013-10,101.3526,100.2396,100.0298,100.0820,92.7804,100.9093,90.2661,101.4826,99.4416,96.7003,114.7816,113.0007,95.8531,95.4990,109.1618,110.9834,87.9681,88.0326,101.7345,100.3438,100.1417,90.7073,90.3765,93.7533,100.9502,99.8771
2013-11,99.8346,100.1921,99.7309,100.3158,92.3367,101.5032,95.5682,102.6639,96.2886,96.2627,114.4131,114.6375,95.0981,95.0957,108.2685,111.2928,87.7461,87.9293,102.2611,100.7778,92.5888,92.8306,93.9527,94.0529,99.4418,99.8721
2013-12,98.3343,100.0085,99.9413,100.5175,103.2934,103.8377,111.7132,105.2828,94.5163,97.2825,111.2221,113.7564,95.3089,95.5638,103.3941,109.4935,90.4536,87.5144,100.8157,100.3684,78.4455,93.1043,96.4187,94.2992,97.9094,99.6773
2014-01,96.7058,98.9908,99.8820,100.1599,110.9384,105.1736,122.2478,106.2107,92.4833,95.3370,108.5967,111.8898,93.9310,94.8641,109.7990,111.9674,85.8709,87.8035,98.8616,99.8856,83.5802,88.1996,87.5611,93.8159,96.5077,98.6228
2014-02,98.8051,99.8996,100.4776,100.9168,102.6482,104.0771,111.0635,105.2484,94.7146,96.0980,107.4305,110.2826,95.2516,95.8503,114.8102,112.9924,85.2734,88.2739,99.6991,100.1390,98.6088,94.3343,92.0361,92.7004,98.7627,99.5446
2014-03,101.3473,100.7536,101.9483,101.8942,96.6069,103.7714,102.9009,104.7520,96.1702,96.2395,114.3016,114.9121,97.5573,97.3041,121.1462,115.0422,90.7613,89.3253,102.4778,101.3622,101.7598,95.0483,93.8788,95.0204,101.3866,100.4304
2014-04,100.6005,100.7556,100.5341,101.9928,88.0051,101.0536,88.4616,101.8713,95.4906,96.8496,116.6071,114.8568,97.1634,96.9283,117.3398,113.1251,87.5445,89.4659,100.6603,100.6656,95.7560,94.3760,90.9302,94.8404,100.4688,100.4384
2014-05,101.1966,101.0175,101.4169,102.3836,93.3670,100.8264,90.4627,101.6392,95.8873,96.6116,113.7212,114.5281,99.1463,98.5927,116.3108,113.7350,88.9221,90.2380,101.9470,101.9314,98.4628,97.2173,93.4279,94.4843,100.9899,100.7026
2014-06,103.7238,101.3503,104.3162,102.7350,105.6833,99.5353,100.0770,99.9131,98.6565,96.3940,118.0048,115.0133,101.4085,99.9590,117.6962,112.7638,92.4425,90.1796,103.0294,102.5096,103.9667,97.7374,100.7887,95.1712,103.3023,101.0359
2014-07,99.8110,101.7996,102.5219,102.9632,113.2833,97.0153,106.9483,97.7201,94.3725,95.6858,116.0893,116.6473,96.4876,98.6889,108.2160,113.3338,88.9593,90.3452,98.9701,102.2739,84.5661,103.3595,96.9490,96.2603,99.1226,101.5160
2014-08,102.9540,101.1851,104.9716,102.7688,112.9842,98.0257,106.7093,98.5406,98.6058,95.9590,117.2018,115.0637,99.2425,98.5555,112.2375,112.3566,90.2954,90.7504,102.5834,102.6177,103.4643,98.1264,100.2486,95.4558,102.3543,100.9258
2014-09,102.5959,101.1615,104.0730,103.0641,104.0814,99.9090,98.8750,100.6564,99.1111,96.4002,115.9425,114.6901,99.5564,98.9986,109.7385,110.1336,93.9527,91.1131,102.8405,102.7601,100.0671,96.4387,99.2896,97.4630,102.2912,100.9676
2014-10,102.1766,101.0402,103.0352,103.0764,92.9183,100.8564,90.7419,101.2970,99.4218,96.8931,116.3006,114.1217,99.1535,98.8898,111.2559,112.6701,91.6619,91.4709,103.4375,102.2394,105.0351,95.6328,94.1003,97.4582,101.9786,100.8816
2014-11,101.4405,101.7159,103.1716,103.7126,93.3516,102.8078,97.6890,104.3530,98.0265,97.7929,115.3524,114.9759,100.4154,100.2317,110.9360,114.0091,91.6957,91.2205,104.3118,102.5987,98.3313,100.4149,98.7148,98.0078,101.2521,101.5930
2014-12,99.8042,101.4917,103.0234,103.7044,100.3606,101.1767,107.4269,101.4021,94.8502,97.5297,111.2653,113.8324,99.1756,99.6262,103.5530,110.9100,94.3799,91.5735,101.1837,101.0192,86.8723,99.5852,102.4297,99.6770,99.6305,101.3884
2015-01,98.4115,100.8990,102.4302,102.8905,107.2610,101.8325,118.2529,102.3507,94.2926,97.2910,107.4083,110.5344,98.9482,99.6630,107.3976,110.1464,90.1188,91.5730,100.4478,101.1435,91.5896,99.2810,92.1782,98.4984,98.4557,100.7857
2015-02,99.1836,100.1484,101.9974,102.2335,104.1506,105.6704,114.5313,107.6226,95.2561,96.4592,108.1423,111.0036,98.4258,98.8046,111.2027,109.4986,88.3987,91.2126,100.4693,100.7754,99.7473,95.2407,99.1164,99.3872,99.3754,100.0389
